hostname,value,timestamp,chart_family
node_2,2.4,1706729716,mmcblk0
node_1,0.6,1706729716,mmcblk0
node_3,5.8,1706729716,mmcblk0
master,3.8,1706729716,nvme0n1
master,3.2,1706729716,ubuntu--vg-ubuntu--lv
node_2,4,1706729721,mmcblk0
node_1,2.4,1706729721,mmcblk0
node_3,9,1706729721,mmcblk0
master,3.6,1706729721,nvme0n1
master,3.6,1706729721,ubuntu--vg-ubuntu--lv
node_2,0.4,1706729726,mmcblk0
node_1,0.4,1706729726,mmcblk0
node_3,1.4,1706729726,mmcblk0
master,2,1706729726,nvme0n1
master,2,1706729726,ubuntu--vg-ubuntu--lv
node_2,1.6,1706729731,mmcblk0
node_1,1,1706729731,mmcblk0
node_3,10.8,1706729731,mmcblk0
master,3.4,1706729731,nvme0n1
master,3.4,1706729731,ubuntu--vg-ubuntu--lv
node_2,0.2,1706729736,mmcblk0
node_1,3.2,1706729736,mmcblk0
node_3,15.4,1706729736,mmcblk0
master,2.2,1706729736,nvme0n1
master,2.2,1706729736,ubuntu--vg-ubuntu--lv
node_2,3.2,1706729741,mmcblk0
node_1,4.8,1706729741,mmcblk0
node_3,7.4,1706729741,mmcblk0
master,3.2,1706729741,nvme0n1
master,3.2,1706729741,ubuntu--vg-ubuntu--lv
node_2,6.8,1706729746,mmcblk0
node_1,4.2,1706729746,mmcblk0
node_3,2.6,1706729746,mmcblk0
master,2.2,1706729746,nvme0n1
master,2.2,1706729746,ubuntu--vg-ubuntu--lv
node_2,2.4,1706729751,mmcblk0
node_1,1.8,1706729751,mmcblk0
node_3,7.6,1706729751,mmcblk0
master,2.8,1706729751,nvme0n1
master,2.8,1706729751,ubuntu--vg-ubuntu--lv
node_2,6.4,1706729756,mmcblk0
node_1,0.6,1706729756,mmcblk0
node_3,3,1706729756,mmcblk0
master,2.6,1706729756,nvme0n1
master,2.6,1706729756,ubuntu--vg-ubuntu--lv
node_2,3,1706729761,mmcblk0
node_1,0.8,1706729761,mmcblk0
node_3,9,1706729761,mmcblk0
master,3.4,1706729761,nvme0n1
master,3.4,1706729761,ubuntu--vg-ubuntu--lv
node_2,0.2,1706729766,mmcblk0
node_1,0.8,1706729766,mmcblk0
node_3,3.8,1706729766,mmcblk0
